Frage,Anzahl Trainingsfragen,Richtige Antwort,QAnswer-Antwort,Confidence,Precision,Recall,F-Score,Richtige Anzahl,QAnswer Anzahl,Schnittmenge
What are hospital information systems?,0,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:HospitalInformationSystem } . },SELECT ?s0  WHERE { 		VALUES ?s0 { <http://www.snik.eu/ontology/bb/chapter4-2> }  },0.95,0,0.0,0,1,1, 0
What are the characteristics of  the quality of processes of HIS?,680,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.15,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,690,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.13,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,700,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.13,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,710,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.14,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,720,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  ?p1  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.05,0,0.0,0,5,5, 0
What are the characteristics of  the quality of processes of HIS?,730,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  ?p1  <http://www.snik.eu/ontology/bb/HospitalInformationSystem> .  }  LIMIT 1000,0.05,0,0.0,0,5,6, 0
What are the characteristics of  the quality of processes of HIS?,740,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.14,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,750,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/QualityOfProcesses>  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ?o1 .  }  LIMIT 1000,0.11,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,760,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/chapter8-3>  ?p1  ?o1 . 	 ?o1  ?p2  <http://www.snik.eu/ontology/bb/HospitalInformationSystem> .  }  LIMIT 1000,0.02,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,770,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.12,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,780,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.19,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,790,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.15,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,800,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.19,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,810,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/chapter8-3>  ?p1  ?o1 . 	 ?o1  ?p2  <http://www.snik.eu/ontology/bb/HospitalInformationSystem> .  }  LIMIT 1000,0.01,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,820,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.13,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,830,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.08,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,840,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.1,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,850,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.17,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,860,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.16,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,870,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.16,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,880,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.14,0,0.0,0,5,1, 0
What are the characteristics of  the quality of processes of HIS?,890,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf bb:QualityOfHISProcesses . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/QualityOfProcesses> .  }  LIMIT 1000,0.15,0,0.0,0,5,1, 0

How can quality of HIS be evaluated?,0,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT ?s0  WHERE { 		VALUES ?s0 { <http://www.w3.org/2000/01/rdf-schema#subClassOf> }  },0.22,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,10,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.47,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,20,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.41,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,30,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.35,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,40,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.27,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,50,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.23,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,60,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.38,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,70,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.37,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,80,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.25,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,90,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.4,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,100,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.24,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,110,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.14,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,120,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.08,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,130,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.19,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,140,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.14,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,150,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.15,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,160,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.11,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,170,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.15,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,180,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.17,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,190,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.16,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,200,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.14,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,210,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.13,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,220,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.17,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,230,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/Quality>  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ?o1 .  }  LIMIT 1000,0.06,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,240,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.07,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,250,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.11,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,260,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.12,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,270,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.11,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,280,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.07,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,290,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.15,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,300,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/Evaluation>  <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ?o1 .  }  LIMIT 1000,0.09,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,310,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.13,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,320,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.16,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,330,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.12,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,340,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.1,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,350,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.12,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,360,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.08,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,370,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.18,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,380,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.07,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,390,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.16,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,400,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.09,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,410,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.13,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,420,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  ?p1  <http://www.snik.eu/ontology/bb/Quality> . 	 ?s1  ?p2  <http://www.snik.eu/ontology/bb/Evaluation> .  }  LIMIT 1000,0.08,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,430,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.13,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,440,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/HealthInformationSystem> .  }  LIMIT 1000,0.07,0,0.0,0,24,3, 0
How can quality of HIS be evaluated?,450,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.09,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,460,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.1,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,470,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.13,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,480,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/HealthInformationSystem>  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ?o1 .  }  LIMIT 1000,0.05,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,490,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/Quality>  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  ?o1 .  }  LIMIT 1000,0.12,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,500,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.05,0,0.0,0,24,6, 0
How can quality of HIS be evaluated?,510,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?o1 WHERE { 	 <http://www.snik.eu/ontology/bb/Evaluation>  <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ?o1 .  }  LIMIT 1000,0.06,0,0.0,0,24,1, 0
How can quality of HIS be evaluated?,520,SELECT DISTINCT ?s1 WHERE { ?s1 rdfs:subClassOf+ bb:EvaluationMethod . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/Quality> .  }  LIMIT 1000,0.06,0,0.0,0,24,6, 0
